"Id","SalePrice"
1673,293714.551508462
1674,243920.226411286
1675,196068.17875376
1676,197125.049675012
1677,221393.119425144
1678,501709.329658842
1679,393687.766260639
1680,333298.41089278
1681,244260.579884537
1682,311803.386044006
1683,183536.889718185
1684,170548.139905942
1685,170290.80109548
1686,169904.286892034
1687,164634.680976475
1688,190759.602540935
1689,192315.364213482
1690,193129.788336736
1691,179536.330565107
1692,262444.481100705
1693,164797.629246727
1694,182030.219136087
1695,163202.062202329
1696,275834.613069985
1697,170630.457814441
1698,348633.732294153
1699,305740.168606866
1700,256149.604889752
1701,270045.668373717
1702,254216.741238176
1703,249573.796269673
1704,287265.407955202
1705,236101.804811555
1706,443952.190661847
1707,215402.021573822
1708,204710.729725518
1709,268783.829324126
1710,222975.086468827
1711,270515.617607938
1712,263762.265300929
1713,279920.114298996
1714,226379.847490849
1715,208758.588302164
1716,182661.646907477
1717,170378.257514772
1718,136663.111807676
1719,208076.221869285
1720,239786.778615303
1721,160353.489659037
1722,123853.536430155
1723,157049.831534889
1724,210152.014591514
1725,236739.752868213
1726,181144.493096933
1727,154920.143570214
1728,170607.758396483
1729,168408.792169379
1730,155625.196599681
1731,122760.894188742
1732,130963.116886591
1733,116791.274893682
1734,124430.064702126
1735,122848.575115096
1736,113771.456447348
1737,306049.243394424
1738,244042.252286773
1739,261358.149341187
1740,227697.661122361
1741,197350.905290723
1742,177153.830570379
1743,177248.816846484
1744,317992.126588478
1745,221038.803469694
1746,189358.413825913
1747,216839.095325056
1748,229921.244790789
1749,145151.464747917
1750,128230.148492192
1751,237441.863995285
1752,120201.652219969
1753,148874.846819861
1754,198668.074852188
1755,172423.620578338
1756,135335.845297152
1757,122440.632588309
1758,143035.621117606
1759,159155.16567893
1760,163349.133484146
1761,145981.364026147
1762,182989.078454592
1763,173883.5914075
1764,116974.544687962
1765,167005.70730431
1766,184952.182198742
1767,229297.332161872
1768,142140.150259851
1769,171492.771318234
1770,151539.291281711
1771,124021.473048642
1772,132154.239129653
1773,125159.746565215
1774,140359.392214782
1775,141382.803679894
1776,125619.61133152
1777,109967.292427508
1778,140019.854992301
1779,117641.421225591
1780,171210.484525204
1781,126824.936564304
1782,90319.7718539357
1783,144223.480845218
1784,111522.124785921
1785,123743.697185937
1786,152820.096223968
1787,162157.182215842
1788,57532.8598793063
1789,96750.6559312366
1790,78564.5351926944
1791,180318.948446219
1792,161201.77380813
1793,127326.162870319
1794,154628.740165257
1795,134164.614347036
1796,124962.622978281
1797,117257.650889898
1798,123597.171970852
1799,113882.280543922
1800,126910.030498201
1801,130853.689020541
1802,125788.631288836
1803,148888.192519011
1804,138669.024498409
1805,133196.688823877
1806,123080.057029282
1807,131069.202027561
1808,118432.917313048
1809,121501.591916482
1810,142306.326551888
1811,90654.1083031703
1812,98635.6462392047
1813,124519.50668906
1814,92876.466572966
1815,54954.6069203435
1816,101326.333232833
1817,106214.681164933
1818,151705.460805267
1819,126728.462083981
1820,56940.530097609
1821,108873.970217167
1822,151634.320126702
1823,43653.7351336402
1824,127962.733315928
1825,139602.958071992
1826,104364.377322065
1827,101485.957181349
1828,135894.238770367
1829,117701.921720177
1830,146972.278900148
1831,149424.548811112
1832,75758.3790101726
1833,138260.801429773
1834,119375.019176191
1835,122807.867952671
1836,127361.422615308
1837,80671.1746440554
1838,127721.31638379
1839,104528.400812641
1840,156179.301915327
1841,143105.893961176
1842,92095.8227259095
1843,133032.500002016
1844,135232.109671357
1845,138182.463997897
1846,155168.717744341
1847,166529.953600382
1848,52988.8889880297
1849,107781.773760979
1850,116510.44360923
1851,153931.774261333
1852,119979.115217486
1853,129493.533828253
1854,169301.254684736
1855,150886.96107129
1856,223093.168677475
1857,144007.065569755
1858,137863.633786215
1859,114380.719591599
1860,146250.859791508
1861,115064.579162982
1862,296862.637180113
1863,281124.463617094
1864,281421.227556706
1865,347451.004405386
1866,332552.2563939
1867,224804.934732438
1868,294500.337689196
1869,202962.107972087
1870,227316.980497747
1871,251317.198662138
1872,169836.19968781
1873,245650.82976479
1874,153471.234870849
1875,205683.915545922
1876,201591.108552501
1877,214975.614010557
1878,205323.674950683
1879,131945.579840733
1880,135772.750345464
1881,249742.260235734
1882,248188.375700538
1883,187443.994384561
1884,205960.299015656
1885,243673.69215949
1886,286829.248396912
1887,210013.744114971
1888,270664.430867271
1889,168083.220382853
1890,118846.557594616
1891,132103.024537437
1892,98036.6587424267
1893,133307.500845398
1894,126530.158898795
1895,133634.796229161
1896,128567.087250527
1897,113959.246053208
1898,117178.518474835
1899,159136.662643187
1900,155957.621257055
1901,172505.649712964
1902,153750.373273711
1903,209310.671081122
1904,148528.334013014
1905,195251.686094649
1906,156054.169030035
1907,208678.532521739
1908,109190.444895255
1909,128010.628554151
1910,118592.577689327
1911,220781.331854705
1912,322966.902015367
1913,142099.897872609
1914,68321.774993967
1915,310550.066911846
1916,63433.2823310541
1917,241845.838474435
1918,140512.562483397
1919,172168.341072
1920,154857.837134535
1921,387499.631511121
1922,318880.705135261
1923,229881.025216425
1924,234751.943144923
1925,198324.514931408
1926,389764.593373656
1927,131917.00306474
1928,155693.67188763
1929,130004.932247654
1930,131454.765378801
1931,139281.829145491
1932,137899.86741858
1933,186429.881417789
1934,184103.659749304
1935,172704.509337055
1936,198111.071599894
1937,182823.592770258
1938,170158.649123897
1939,241649.128664652
1940,186795.982394236
1941,174450.741485436
1942,183335.085771817
1943,209822.866674035
1944,356957.599697586
1945,395951.299201404
1946,151088.094143246
1947,319787.80810421
1948,186389.500365137
1949,243857.012936241
1950,186287.461813041
1951,242515.877687473
1952,208201.258922843
1953,171277.936552797
1954,184169.500747251
1955,135938.894615376
1956,309996.062794965
1957,157630.643593692
1958,306649.446181472
1959,138415.846083618
1960,112773.251373368
1961,122271.899210036
1962,96545.3924131095
1963,105210.597505084
1964,108376.213481532
1965,141920.110567335
1966,139116.520017156
1967,294938.231075595
1968,418754.349004328
1969,390266.00555805
1970,433567.329664824
1971,476760.054427676
1972,378529.965722358
1973,261060.382021455
1974,331380.138626177
1975,528618.206013507
1976,273266.543563338
1977,365336.010239221
1978,362935.861096961
1979,327514.671490243
1980,205644.396739557
1981,345403.033512169
1982,220173.438817892
1983,202220.759660284
1984,166232.370854997
1985,231520.991636652
1986,215034.401714271
1987,181150.506105779
1988,172685.221299717
1989,191757.692392433
1990,210672.363888821
1991,232341.981866872
1992,217395.090725114
1993,164210.363248982
1994,235723.881380742
1995,185424.074078237
1996,252485.675975844
1997,307363.285797139
1998,327310.427723708
1999,265825.243004792
2000,313744.524437541
2001,274982.167806658
2002,249531.637776136
2003,264712.449060992
2004,287781.542252951
2005,223315.844545951
2006,221502.106314167
2007,251005.702533629
2008,220243.417817401
2009,200527.232677312
2010,192465.361154005
2011,136436.632593631
2012,169770.620197266
2013,178151.53597389
2014,185032.303582085
2015,206325.53533705
2016,192283.674789625
2017,193393.799898706
2018,122689.958552724
2019,135763.363261988
2020,101182.389700313
2021,100027.127667651
2022,192172.908293485
2023,141828.919222346
2024,262778.798304214
2025,351617.13444607
2026,177096.311164682
2027,159591.275696033
2028,152410.360715852
2029,171109.057909713
2030,269828.129743295
2031,236953.727839849
2032,252255.721606323
2033,259322.013676083
2034,172502.841123362
2035,229881.43832511
2036,199425.120056549
2037,207556.394889332
2038,307844.247037272
2039,231751.637629863
2040,308220.816066507
2041,294907.410823224
2042,207176.968165718
2043,179847.809896603
2044,174701.772951893
2045,206189.172076559
2046,143413.838386423
2047,142701.487006207
2048,138444.6431948
2049,138657.923103325
2050,172831.916535545
2051,102263.652216611
2052,120622.121941824
2053,145695.826723413
2054,94290.3375745982
2055,153753.059840157
2056,140821.955817688
2057,108747.730957764
2058,215827.016475369
2059,131198.475998194
2060,174802.141808367
2061,169899.39068819
2062,129708.658475657
2063,118238.421412736
2064,138949.010762675
2065,118132.719185834
2066,162168.665824768
2067,113485.872165011
2068,142501.983767764
2069,84162.3815614881
2070,116777.554992954
2071,94024.1763195764
2072,137696.473076346
2073,135062.666524872
2074,192528.884123587
2075,147142.291310873
2076,119576.340744984
2077,155225.480267769
2078,127926.951567631
2079,131163.369828506
2080,120652.198782381
2081,126259.192120185
2082,125324.904448286
2083,144624.019895387
2084,114472.806994964
2085,118328.384565757
2086,112968.415265692
2087,118022.44954413
2088,93943.4887355377
2089,79000.6434877527
2090,125367.629844907
2091,110804.439653713
2092,122100.304520443
2093,115850.386079979
2094,105841.002745034
2095,145686.624914213
2096,78985.6074698605
2097,97899.4918693931
2098,148647.742532015
2099,53557.8180468994
2100,73250.5024083408
2101,111993.335217718
2102,121481.169731966
2103,101013.154012404
2104,134775.014311769
2105,125793.654893938
2106,57427.9841269443
2107,198635.743442825
2108,113889.331473806
2109,110884.345570231
2110,126917.710731931
2111,135382.507119712
2112,138347.012889651
2113,117202.783460218
2114,121161.934411853
2115,162226.22448356
2116,113889.766108718
2117,149621.002247005
2118,119964.267070393
2119,116524.663054043
2120,112574.975372313
2121,89994.9848094344
2122,119105.481055377
2123,79707.2571210351
2124,155230.322487538
2125,124466.076995636
2126,149179.20779502
2127,163585.462857403
2128,124548.757853429
2129,87303.157918974
2130,139402.819881082
2131,143246.984671939
2132,112674.750771382
2133,121624.104106844
2134,122758.304409834
2135,93446.5632367138
2136,79423.9958099109
2137,109698.41829406
2138,131151.321099497
2139,148522.044475266
2140,142674.864210109
2141,155135.546193
2142,127215.579413701
2143,151890.324034526
2144,119120.857783308
2145,138942.313724163
2146,176924.210995619
2147,140294.136221658
2148,134566.114519201
2149,145757.341102352
2150,227148.038564928
2151,115776.236691328
2152,174790.493174122
2153,170448.841421326
2154,103457.367623189
2155,142935.199261464
2156,264893.62852965
2157,230071.510625146
2158,233616.02374206
2159,206236.843651664
2160,175525.152417562
2161,236410.367425364
2162,397978.639934758
2163,351403.068898114
2164,246540.577779762
2165,203636.62972579
2166,157017.137281915
2167,222921.534790178
2168,203329.055606293
2169,195231.322584001
2170,221446.010333402
2171,154937.334847126
2172,131868.355732329
2173,169835.369417525
2174,228136.431818472
2175,294478.338581757
2176,314702.873581197
2177,240761.856722288
2178,208452.100984159
2179,138619.090611487
2180,226561.644326905
2181,189594.725597207
2182,222058.76287325
2183,187308.937445352
2184,118303.830612588
2185,122727.516136301
2186,151451.509743781
2187,148563.503884179
2188,152426.115305998
2189,268071.537682644
2190,80069.5169031827
2191,79704.3641924832
2192,88196.6759901645
2193,110162.627909121
2194,103607.242327747
2195,113484.107166714
2196,100218.243066469
2197,119495.707780579
2198,159702.095542473
2199,179327.941883804
2200,151941.409452782
2201,138573.249738943
2202,212420.362462655
2203,137603.672662813
2204,176700.21498855
2205,121779.86523894
2206,143758.668249769
2207,213457.194761099
2208,259070.186510613
2209,244971.395556656
2210,117516.820622556
2211,115477.246045975
2212,122666.001749475
2213,106168.326915888
2214,127231.521513782
2215,99871.6832997363
2216,147003.208793876
2217,61839.5487858573
2218,80334.1919377714
2219,74473.2579893877
2220,72949.6576709023
2221,312086.950543141
2222,276074.848492648
2223,292060.87099992
2224,206578.747302985
2225,120260.478963292
2226,185029.967197856
2227,194021.364167901
2228,269426.939477924
2229,251989.687675743
2230,152795.700887838
2231,208843.577010669
2232,181404.151716922
2233,170033.75291651
2234,237214.837313994
2235,220957.521222937
2236,261986.918001684
2237,331633.991007004
2238,200346.967020325
2239,107450.863669051
2240,158766.761723347
2241,150719.452091719
2242,121547.944726276
2243,125597.275358876
2244,102003.409051806
2245,100960.494582111
2246,142049.771966905
2247,113942.694101954
2248,127147.666146494
2249,119667.879982695
2250,130857.054883732
2251,115113.09127969
2252,181729.657698874
2253,152803.667390405
2254,175696.413870952
2255,189534.395099962
2256,173583.67648111
2257,210153.000915041
2258,158939.723277343
2259,175844.997324364
2260,155353.316190756
2261,189762.953823321
2262,210307.542032413
2263,378704.733673626
2264,507567.448585844
2265,177178.653108323
2266,308190.567511813
2267,381880.327826324
2268,414700.185049968
2269,151024.939190714
2270,191891.047023087
2271,215365.131498131
2272,196915.573330201
2273,160892.62244823
2274,183599.641024937
2275,170256.2908684
2276,193252.816087222
2277,187054.336335704
2278,147145.212125019
2279,131745.496567177
2280,119814.176495376
2281,163208.067039487
2282,183019.295293858
2283,107866.905494097
2284,113187.422598974
2285,143158.141273062
2286,123920.166172676
2287,360890.556200587
2288,276486.366269211
2289,378554.488020134
2290,468019.88023791
2291,329409.032135948
2292,443801.186370851
2293,484999.10417343
2294,396808.736195648
2295,502613.84432551
2296,293145.519957915
2297,333753.379738412
2298,339153.994464378
2299,356801.952279895
2300,340857.369552919
2301,302125.109992182
2302,254008.810602475
2303,238420.237669515
2304,251039.061177727
2305,198157.105752753
2306,192924.756611247
2307,199377.113742575
2308,223335.397381417
2309,281684.724569474
2310,209592.027925548
2311,203742.695417642
2312,174915.188651158
2313,170584.411223896
2314,172880.336271178
2315,175706.240270163
2316,192543.179759155
2317,194238.381423083
2318,177166.217401873
2319,179048.218084282
2320,180850.139675518
2321,242852.859805638
2322,178974.413011294
2323,195032.207214435
2324,176024.250611851
2325,213865.931655425
2326,169216.637802279
2327,202907.779318552
2328,222419.941101303
2329,191877.970491574
2330,182773.970758461
2331,351451.511482309
2332,399943.481482957
2333,320254.552834908
2334,257365.166221911
2335,274872.335422416
2336,319627.057735164
2337,203168.323166552
2338,274213.91601356
2339,222744.927029072
2340,414669.6391728
2341,218346.135530769
2342,236195.642550732
2343,229676.708611335
2344,225085.84634331
2345,239582.007416435
2346,212822.187630789
2347,202422.448537491
2348,240806.657854303
2349,180933.784965589
2350,304120.395847266
2351,263375.157472709
2352,256900.439708803
2353,255523.401476646
2354,140041.845891001
2355,141455.02031509
2356,149478.858197015
2357,189219.679408017
2358,196342.729241592
2359,135247.334385398
2360,114855.880248872
2361,148876.103433259
2362,279241.297361899
2363,139225.317045276
2364,157135.678810878
2365,219093.448212933
2366,191065.660708802
2367,224597.508328633
2368,218372.002842851
2369,223346.445146979
2370,171782.416219168
2371,168207.787859283
2372,192723.981453383
2373,282890.523430151
2374,322577.512993069
2375,252319.114044284
2376,291975.731515388
2377,349105.091231755
2378,146122.455598639
2379,217321.098690149
2380,145617.190065653
2381,170984.192861942
2382,202348.049530114
2383,205052.502902782
2384,249342.011533503
2385,160221.658176851
2386,134068.783840267
2387,134252.842081351
2388,97883.2703720919
2389,117025.645999846
2390,145650.73007603
2391,141137.588160075
2392,115611.103142329
2393,164848.703340685
2394,141162.195658535
2395,207972.790439678
2396,144846.354671338
2397,220748.964458301
2398,129395.702536618
2399,63309.7420585638
2400,65338.9996828386
2401,123074.261763123
2402,133795.590646013
2403,139004.30117546
2404,149071.138865499
2405,155827.592040965
2406,141856.323306272
2407,125912.438271916
2408,142887.831715782
2409,120333.031021904
2410,165826.684405828
2411,116059.160370748
2412,154476.122048008
2413,128943.728591646
2414,154958.966030241
2415,128452.421829227
2416,126422.464183643
2417,139944.639291559
2418,136373.613897991
2419,127441.797020307
2420,123056.644265196
2421,151458.271814366
2422,107985.925178018
2423,113951.228295315
2424,147885.496025067
2425,224455.162466597
2426,135278.367004343
2427,129304.135148347
2428,174838.578330137
2429,115835.281638671
2430,132931.951552396
2431,106552.175815658
2432,145997.891545439
2433,147589.299377709
2434,141981.980007799
2435,153853.897413066
2436,106439.728029173
2437,109037.12574705
2438,123270.469689171
2439,98766.1003221614
2440,121284.140785019
2441,88324.2003712141
2442,95577.6803193043
2443,126146.811807779
2444,129909.523945394
2445,86388.8605828433
2446,140178.062819646
2447,182634.958235266
2448,130296.116543659
2449,111965.944775811
2450,148138.604583975
2451,121755.670733932
2452,204353.507057433
2453,92225.4568553785
2454,123141.938539933
2455,121562.885096944
2456,137475.803518073
2457,133586.748137947
2458,130347.517740341
2459,111822.582866571
2460,135958.343212342
2461,127979.940216282
2462,135909.106639765
2463,122325.291826232
2464,185327.285596142
2465,140469.44466097
2466,117121.741645816
2467,124933.329758934
2468,82307.9878410106
2469,78530.4650166241
2470,189357.229217865
2471,210105.226265733
2472,163097.658231307
2473,119809.524731138
2474,71144.5618718211
2475,223828.268763874
2476,116333.84507698
2477,125003.484011046
2478,152478.256684629
2479,105062.273826061
2480,160874.221080653
2481,127324.73997656
2482,123358.348635516
2483,112146.307318226
2484,123857.762110949
2485,126339.95057815
2486,158669.514016317
2487,180390.902685419
2488,167494.007528879
2489,153891.935701846
2490,150395.898057942
2491,93686.0656291946
2492,189789.629527027
2493,145725.322457098
2494,145077.7381075
2495,87858.0857412071
2496,223787.827681632
2497,152980.755049764
2498,110602.934123542
2499,83769.5807032601
2500,131863.795931574
2501,138170.36503036
2502,146815.891669894
2503,95589.5645575095
2504,205408.040005021
2505,221269.748951749
2506,252291.008824117
2507,291238.269264475
2508,253321.462978166
2509,215017.090946728
2510,212988.838944897
2511,174381.718313567
2512,207756.938010117
2513,217014.840596104
2514,257370.356135004
2515,153345.830755271
2516,174114.888648723
2517,146897.018382576
2518,155029.162071368
2519,230298.108988342
2520,215913.945857103
2521,185583.320102091
2522,225507.596577645
2523,118450.37716955
2524,133356.169966182
2525,147791.46544648
2526,137367.06122177
2527,119948.141590751
2528,129280.643744761
2529,136551.976413536
2530,123760.028716478
2531,256006.02307759
2532,226394.665708351
2533,193752.876411562
2534,228211.802435235
2535,302699.225993521
2536,234441.017244949
2537,243058.548679325
2538,179166.343968167
2539,186225.265147533
2540,176883.509857562
2541,177939.986693854
2542,161575.10080105
2543,121952.373633365
2544,123767.790029687
2545,133248.279961164
2546,121599.471263823
2547,136598.079103
2548,151609.087468781
2549,160405.396574968
2550,657826.243090183
2551,136977.811447265
2552,132127.179619518
2553,73162.5628806901
2554,95278.925324493
2555,123504.842286956
2556,101585.593687494
2557,107609.144072458
2558,159980.626055408
2559,137393.317900604
2560,151460.347234976
2561,147691.736369001
2562,141995.78586188
2563,156928.762161812
2564,199416.890456373
2565,143177.155231641
2566,154957.803930095
2567,135786.748047912
2568,205663.853884618
2569,223623.076767717
2570,116555.054764907
2571,189758.135944441
2572,150052.888125827
2573,221630.3811395
2574,282068.903393967
2575,131728.946420176
2576,115603.044268068
2577,141792.494559456
2578,84010.5646726363
2579,60211.6780686318
2580,107470.238739792
2581,118644.462982913
2582,116262.395005364
2583,281263.370095312
2584,175936.290495678
2585,183972.659778039
2586,223978.114002666
2587,199575.275519671
2588,145836.050459327
2589,149074.10515234
2590,202804.83439244
2591,215982.835568234
2592,212836.292281495
2593,249889.563225904
2594,175830.290681685
2595,194577.192125873
2596,294968.653283038
2597,184551.327310395
2598,284532.707883958
2599,340790.127143102
2600,174732.123639542
2601,155651.308386879
2602,81841.5283325089
2603,89837.7145119179
2604,88756.7504680304
2605,78443.0827044943
2606,143720.076568856
2607,209455.265791605
2608,200958.300252051
2609,164146.782053145
2610,110047.599478032
2611,127750.313270756
2612,155304.149273026
2613,133406.095441852
2614,127781.71917561
2615,155855.210487538
2616,146143.240750512
2617,186116.165370184
2618,212316.786231013
2619,201197.927696077
2620,189918.68707006
2621,176194.175291326
2622,183211.831686105
2623,240041.453112561
2624,307593.917121657
2625,299882.161962089
2626,174121.445375389
2627,164881.357955498
2628,488199.378631685
2629,509454.258962808
2630,367622.649232698
2631,487962.794401717
2632,421550.517431934
2633,314990.890413613
2634,419485.165303865
2635,160197.027640301
2636,178599.849562321
2637,179506.617642054
2638,264518.515524608
2639,185964.112947918
2640,153199.908808539
2641,108907.853382206
2642,190202.123058888
2643,104515.250412982
2644,116595.590766183
2645,109777.928213727
2646,95593.2136394158
2647,103117.791661779
2648,147367.977051754
2649,151698.51374627
2650,141150.370095041
2651,137763.586817969
2652,407984.271064983
2653,250133.222172744
2654,253813.26651331
2655,404155.850752143
2656,317077.479855076
2657,349260.476693104
2658,304920.443797327
2659,304259.737244871
2660,357452.023827899
2661,361188.147722528
2662,363116.885620977
2663,288958.937242749
2664,267185.174877426
2665,325688.658563234
2666,279753.15183005
2667,167006.077994351
2668,177262.483682754
2669,179511.570481838
2670,278946.246235188
2671,182243.05750999
2672,195135.682084928
2673,206020.932270144
2674,200103.694236966
2675,173365.965697276
2676,188608.139314349
2677,200819.569095904
2678,253510.982089318
2679,269577.383282635
2680,285591.915224607
2681,403389.617615544
2682,319138.263077782
2683,484711.513133209
2684,313133.545859466
2685,320570.977841358
2686,256048.21805588
2687,326546.382297852
2688,215063.231188222
2689,206441.728893405
2690,441980.368382966
2691,190086.142983889
2692,138678.320919346
2693,199995.564926671
2694,133376.076127632
2695,191342.86934547
2696,181036.066636973
2697,189114.620710755
2698,195079.657694844
2699,177093.193435785
2700,154624.087681367
2701,145570.52256037
2702,105107.889232588
2703,118826.791465258
2704,140391.809249464
2705,118611.917221445
2706,109925.579442129
2707,120222.422728864
2708,135504.653863813
2709,106154.782231664
2710,129869.817050573
2711,278459.950157747
2712,385952.642221539
2713,172069.115782535
2714,147612.651639369
2715,172322.253439693
2716,142933.936517482
2717,192972.798470076
2718,220527.416122944
2719,156796.437730692
2720,170976.982243344
2721,131838.287583589
2722,154309.806286853
2723,138810.016273012
2724,125040.299668059
2725,129527.574725583
2726,153118.838263826
2727,183398.6391332
2728,177880.144326725
2729,151612.771892658
2730,147441.353339498
2731,132878.289146733
2732,136859.573532914
2733,159845.564005113
2734,146778.202281528
2735,135389.999307362
2736,145276.817426371
2737,122845.949591159
2738,131321.113058776
2739,158833.744053456
2740,136389.337379957
2741,145071.507536204
2742,151092.797629239
2743,152759.210852775
2744,160180.574502893
2745,141180.334605692
2746,140022.537800051
2747,142317.072918172
2748,122105.466885869
2749,130903.292105377
2750,136824.894938005
2751,137174.652372954
2752,192112.160161859
2753,149802.738347251
2754,229067.202953288
2755,136621.352772562
2756,97902.3624227491
2757,67365.527280563
2758,90127.791925783
2759,165245.683969085
2760,125953.919028823
2761,143717.903472727
2762,142545.262078242
2763,182522.546733922
2764,145537.800665667
2765,284930.403286417
2766,131818.207786903
2767,89033.1653937279
2768,129454.997361018
2769,132911.782274216
2770,135120.416063103
2771,108723.715891985
2772,109650.413830737
2773,173055.059135187
2774,144651.520044523
2775,113235.200932618
2776,138917.4387462
2777,140963.910332344
2778,109980.589336838
2779,116842.394046437
2780,94449.9817215716
2781,95924.4256774591
2782,96492.6025167221
2783,100665.324853322
2784,119983.980097638
2785,138375.17723257
2786,63534.9471052988
2787,124578.854756122
2788,73596.5786803178
2789,168746.120493756
2790,98944.5395025656
2791,117044.515787163
2792,59489.4821653373
2793,165741.496224571
2794,93328.4315118412
2795,120952.099191081
2796,101690.581968402
2797,208029.736953838
2798,105840.17054544
2799,115616.785216834
2800,63680.5598272878
2801,106753.703837496
2802,128610.214572645
2803,164666.147955264
2804,132865.195755574
2805,101429.136792076
2806,80466.2419244058
2807,164285.978318604
2808,150294.509384742
2809,136798.955980913
2810,129472.89627541
2811,166869.722401618
2812,162740.571055841
2813,149844.392111802
2814,148778.003645374
2815,101362.020792207
2816,240442.359332342
2817,161741.457555331
2818,134356.736674092
2819,161109.438078583
2820,136688.361163562
2821,109284.329775808
2822,196869.809819235
2823,342763.366294022
2824,182060.716181958
2825,147908.726820637
2826,132311.357833989
2827,134486.092940607
2828,225150.61236756
2829,215136.033464165
2830,233610.023489489
2831,173030.726612468
2832,255245.753028362
2833,308393.319874012
2834,220172.202096594
2835,219362.121700027
2836,189068.412626449
2837,158851.122102864
2838,149085.871659154
2839,174517.91541818
2840,206331.476215612
2841,201934.8660122
2842,230463.651558533
2843,151089.256275623
2844,170548.469897111
2845,128379.408000132
2846,209782.13938791
2847,207509.799413119
2848,218951.894719321
2849,197780.850932319
